feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
-3.590887,-2.076514,-0.196817,1.494666,-1.394809,-0.205378,0.793542,3.014975,-3.519000,-1.901316,1.223220,0.592278,0.857261,2.800361,-4.199670,-0.627090,-1.066899,-0.737627,1.003464,0.848932,2.750428,-6.781804,-6.725872,0.576132,-0.697306,1.926544,2.751277,3.120043,1.859509,-1.272410,-1.621898
-2.972341,-2.876158,-1.662607,0.590134,0.650900,-3.838463,-1.924367,0.006659,-2.156261,-1.628286,1.394011,1.904431,3.182692,5.261600,-5.559257,-3.778157,-1.934363,-0.958868,2.410236,0.550507,0.565526,-2.587290,0.155665,3.840545,-0.082298,0.459268,0.199859,2.300006,-0.068855,-0.548297,9.574183
-4.260760,-1.747161,-2.534932,-1.127278,-3.410246,-0.762672,4.124467,-5.868744,-2.516660,-1.183877,2.450952,3.792568,4.429355,-0.295557,-4.801857,0.567750,-1.190365,-0.627586,-0.045214,2.117081,6.478823,-9.624544,1.434767,3.373888,0.562587,0.925781,1.050575,4.496792,-1.030125,-1.567229,1.247848
-3.939490,-1.129378,-3.737269,-0.135495,2.451262,4.109873,3.669747,-5.325462,-1.395743,-1.745818,0.501256,3.082137,0.411179,2.966108,-3.485005,-3.934859,-1.680162,0.414804,1.028012,3.384184,2.445015,-5.150245,1.942703,4.177265,0.453750,1.185846,1.944566,1.838871,-3.391915,-1.215251,0.355164
-4.943525,-0.543982,-1.950339,0.374725,8.151709,4.464551,1.621652,-5.491615,-2.621012,0.658852,-0.359007,4.469948,8.068225,8.162026,-1.492904,-2.609895,-2.174072,1.804401,1.762336,-0.745561,7.204649,-7.334093,-4.121469,1.947309,-0.598385,1.951367,1.235116,3.497573,-2.872608,-0.199993,4.080693
-3.853613,-2.767468,0.811295,-0.147757,-2.093921,4.901417,0.789986,-4.479592,-2.902460,-2.102753,-0.526895,3.396682,1.250772,7.197672,-4.627238,-0.135625,-0.937700,1.105555,1.426792,1.826835,3.917347,-3.074929,0.581291,3.049296,-0.241347,0.594885,-0.599913,1.245776,-2.302402,-1.690208,3.115912
-3.637878,-4.160875,-0.600669,1.932695,2.355545,6.330208,4.110515,-3.911451,-2.800488,-2.079413,0.796819,-0.640596,1.610340,0.649844,-2.481995,-1.034450,-1.597656,-0.408589,1.889483,2.555537,5.955245,-3.024968,-4.076687,-1.740077,0.041563,1.775874,3.058378,5.306797,-3.939990,-1.467459,7.501794
-4.008921,-2.554750,1.937163,-2.660658,-2.116274,7.588869,3.410584,-6.011226,-2.169416,-2.437532,-0.566918,2.855984,4.494667,2.241240,-0.700623,0.274228,-1.720443,0.739856,-0.040043,0.133052,2.085784,-6.774843,-1.411988,2.832435,0.224692,3.150618,2.039537,1.967482,-8.628479,-2.595879,11.196037
-2.619686,-3.234537,0.401186,-0.633815,2.190926,7.111223,4.084419,-9.617952,-2.323000,-1.978584,-1.124194,0.011801,3.990682,3.425303,-3.438134,2.816783,-1.746193,-0.529955,1.714082,0.590315,2.120113,-1.240661,2.104629,5.043328,0.052752,1.135022,-1.169844,3.297312,-5.437531,-5.461574,18.550043
-3.997021,-2.471469,-1.586249,0.259327,-1.826431,2.212842,9.936283,-8.821514,-2.644598,-1.082617,0.301443,2.533304,3.614373,2.380720,-6.760810,7.727631,-1.311096,-0.299504,0.164249,0.056599,2.971927,-0.378774,-3.323996,-5.547878,-0.751322,0.539344,1.909894,3.592075,-4.568533,-3.378596,7.190585
-3.298273,-2.404124,-2.861829,-1.977489,-0.288984,5.072347,5.626649,-6.167156,-2.356077,-1.338556,0.660763,2.028694,2.795820,3.749461,-1.862071,-5.861444,-1.507278,0.310808,1.383058,0.640354,5.543167,-5.979982,-5.479838,3.837203,-0.779067,1.259747,4.752343,4.094922,-4.118513,3.782773,8.539164
-3.328890,-1.352820,-2.403439,-0.498024,6.938156,5.414913,1.974795,-1.725639,-1.924965,0.135022,-0.907897,-0.687492,5.238531,2.382004,0.457481,-1.739222,-1.831760,-0.275558,1.052162,3.268315,1.407193,-1.221683,2.571622,3.371474,0.837403,1.380359,3.162436,4.271723,-3.374445,2.234692,8.640755
-4.002318,-3.675066,-0.383591,-4.319271,2.433180,3.924708,9.292507,-2.998414,-1.826113,-0.078877,-0.405020,3.883172,3.316693,6.351726,-5.362942,-7.795062,-1.813799,0.272127,0.632784,-0.918885,1.963030,-2.997384,-8.137500,-1.933779,0.461174,0.839313,2.272648,0.881600,-5.788651,-4.237564,15.124661
-3.427970,-2.690213,-1.987772,-0.765737,-0.005630,4.920433,-0.681776,-2.673803,-2.627204,-0.294293,-1.647766,-1.520340,-1.718110,5.434713,-6.164441,-7.776646,-1.496408,-0.448821,3.373714,1.172643,3.941838,-9.377142,-8.257363,-5.307670,-0.440368,0.794568,0.842057,0.935282,-4.092730,2.267342,1.071430
-3.348023,-1.371643,-4.303128,1.504684,0.995369,-0.892586,7.804444,-7.485738,-2.656789,-2.001864,-0.478964,2.667298,4.792916,6.362405,-9.613482,-9.980099,-1.102480,-0.875145,0.375540,3.567050,1.003207,-0.976856,-4.780959,-2.556113,0.223472,0.739122,3.138907,5.400310,-4.055088,-3.982824,8.555751
-3.686720,-3.730581,-0.379330,1.309405,-3.176181,7.185944,1.189388,-7.150199,-2.300169,-0.465048,-0.543451,1.330339,3.966167,2.591696,-3.246115,-5.696081,-1.178471,-1.534743,0.547490,1.869124,3.465103,-5.450571,-5.282327,3.042395,0.315744,-0.769132,1.219076,4.870074,-0.948478,-7.530664,2.663358
-3.758418,-2.997262,1.437414,2.230350,-4.108459,5.290442,-1.717759,4.514915,-2.342426,-1.697330,-0.602169,0.833460,3.225617,3.722687,-4.556440,-6.028039,-1.487274,-1.748518,0.462597,1.227929,3.540395,-3.985985,-2.835756,8.282657,0.323586,1.079294,2.536002,4.764406,-0.781184,-2.952205,-2.700352
-3.154293,-2.498920,0.593270,0.807051,2.199844,-0.222121,8.457203,-8.646209,-1.573143,-2.001179,-2.674199,3.395599,2.232619,9.379996,-7.643369,-0.418201,-0.712795,0.196509,2.187487,4.122654,3.882961,-6.924916,-3.790868,-5.117123,0.386638,1.483860,1.906999,-0.418078,-8.137773,-2.743379,14.238502
-4.303221,-4.490636,0.932808,1.214913,0.096427,2.076105,1.348474,-5.751064,-2.142375,-0.638293,0.325809,-0.649072,3.784081,0.636535,-6.614302,1.474300,-2.200695,-0.789202,0.042032,0.414928,3.869854,-5.270100,-1.698165,-0.469279,-0.406321,2.510692,0.944074,4.622183,-6.844446,-2.596945,10.572933
-3.685529,-2.486997,0.208429,1.337209,2.502094,2.206046,9.638496,-3.889655,-3.142816,0.422996,-1.617498,0.094074,-0.494980,5.757312,-6.491352,4.507021,-0.445916,-2.099030,0.095453,3.287134,1.049917,-3.743917,-6.188436,-0.475545,-0.194668,2.236161,1.958336,4.760812,-4.787104,-2.385590,8.983743
-4.175927,-1.433519,-4.524471,0.789495,2.247160,-0.344787,-0.957792,-9.870760,-3.150244,-0.904734,0.578435,-0.898109,3.249883,2.137778,-6.012913,-3.192021,-1.557844,0.819717,-0.241114,3.705150,-0.441540,-7.337558,-5.377808,-4.009727,-0.651301,0.836085,2.527429,6.980429,-6.333927,-0.180673,2.375647
-3.991948,-2.524825,-4.035492,-2.924465,2.870344,-4.366655,4.545191,0.354141,-2.222820,-1.988101,1.315478,-0.688346,0.892060,2.535807,-4.854050,-5.317880,-1.033571,1.802252,0.868787,3.068641,8.359124,-1.539552,-3.461575,-2.180306,0.631326,0.284332,2.301943,2.827806,-7.488253,-2.763548,11.282905
-4.195172,-0.261038,-3.869641,-1.270358,1.322773,4.734345,7.534805,-5.577260,-1.949579,-2.476498,0.181298,0.147275,2.845692,2.926917,-6.215179,0.013929,-1.605652,-2.023817,0.493111,1.446398,4.738863,-2.819715,-2.770895,-7.314937,0.258390,1.452204,2.878901,1.264490,-1.040742,-0.053507,5.270873
-5.417065,-2.775621,-1.163047,-1.459451,2.416622,0.832394,5.419034,-4.362843,-2.783953,-1.358714,0.918672,0.060320,2.046405,3.573591,-5.956135,-1.562430,-1.861423,0.990333,0.693434,2.978294,6.627763,-4.198814,-2.915512,5.785901,-0.057695,2.484542,-0.420585,5.573307,-1.430683,-4.142348,7.440832
-4.102748,-4.198293,-1.793563,-1.733666,1.140834,6.817334,10.006646,-3.249798,-2.806971,-2.141159,-1.120769,1.947542,-1.140933,5.516575,-2.422880,-0.523533,-0.691462,0.630272,2.296762,0.001762,4.546335,0.617594,-4.500872,-4.604201,0.023226,1.093023,2.634552,2.238763,-4.465359,-2.282606,8.934972
-3.451659,-3.162076,-0.202027,-0.496029,3.663672,1.318665,-0.262103,-4.946441,-2.638702,-3.463405,2.065959,0.714937,4.299901,2.683122,-0.019990,-5.082815,-1.743018,0.824974,1.336138,3.260342,3.794698,-4.009244,1.221855,-7.599659,-0.680806,-0.899647,2.937280,2.069912,-3.061112,-7.724725,12.723205
-3.535074,-2.767951,-0.692503,1.126665,2.604976,1.265823,3.532875,-1.374670,-1.643434,-2.344797,-2.005612,0.429940,2.739587,3.469636,-0.644811,-4.292633,-2.099852,-0.196727,-4.476145,-0.587690,7.499727,-1.683926,1.864130,-2.781275,-0.134594,1.089063,3.784628,5.843268,0.350393,-2.180851,12.825123
-4.456253,-2.462485,-1.742520,-1.407273,2.827747,-0.270463,5.698904,-9.161406,-2.172159,1.316417,0.309064,2.138277,0.351546,-2.285336,-6.704203,-0.251450,-1.386614,0.378450,-0.176481,4.196759,5.267526,-7.004879,0.081566,2.298742,-1.607861,1.550749,3.028839,4.872730,-1.960501,-4.525176,12.681880
-4.054284,-2.118658,1.258865,1.218463,2.853581,0.788976,5.320764,-4.496229,-2.181053,-0.828416,0.493625,-2.607873,2.955666,3.503760,-5.499142,-5.863207,-1.728677,-0.107524,0.405272,1.409965,13.909428,-6.280733,1.790843,-2.894129,-0.065324,0.706178,1.694970,5.808300,-4.155951,3.249125,14.806845
-3.880081,-3.439634,-1.241307,2.740943,0.949995,-1.761677,5.893204,2.575199,-2.669299,-1.640099,-1.737817,0.115867,4.258690,1.192516,-4.373805,-4.538948,-1.728131,-0.476326,1.607472,3.103767,1.123806,-2.745157,-1.080216,-2.490781,-1.282221,1.564772,3.803394,0.675778,-5.448845,-8.865410,4.694050
-4.241698,-3.049125,-0.188673,0.669058,2.229240,5.403260,3.824233,5.590000,-2.703253,-0.466617,1.501464,-0.029617,2.383372,3.428066,-5.776820,-5.054071,-2.065181,-0.646609,-0.372646,4.459039,1.148660,-7.297000,-11.352526,1.135544,0.108755,-0.142723,1.156041,5.747264,-6.392146,-4.759726,3.281605
-3.187781,-3.541833,-0.106514,-2.622679,-1.463239,1.252214,2.161953,-6.553095,-2.625132,-1.052220,-0.540118,1.716103,2.258762,3.553054,-5.499126,-9.642976,-1.015130,-0.819453,-1.496087,2.972633,4.866400,-4.585044,-0.743772,-2.099216,0.196513,1.390839,2.084684,3.146864,1.655192,-3.375291,16.542675
-4.331755,-3.344151,0.463843,-0.413570,3.648506,2.448560,2.754756,-2.393221,-2.638436,-1.807434,0.814655,2.027813,2.631176,6.649336,-0.041729,-6.930899,-1.638277,-0.221839,0.595356,0.647162,6.397373,-1.548894,-0.772797,-5.177315,-0.520162,0.641421,2.200236,1.788401,-2.515241,-3.076404,14.007091
-3.249893,-2.330203,-1.072489,-1.268625,3.164183,1.194096,0.686558,2.621532,-2.524652,-1.504906,-0.830118,-0.424448,4.651645,2.122773,-0.430463,-0.721217,-2.090288,0.543076,-0.666603,3.106336,3.810088,0.372938,-3.536344,-0.947927,-0.189077,0.707399,2.113366,0.807429,-5.202864,-5.155387,9.959840
-2.667426,-2.900437,-1.611684,-1.336639,6.696023,6.502425,6.318717,-7.336265,-2.373608,-1.224567,1.545372,3.998218,3.865418,5.298438,-3.673762,-4.603399,-2.158819,-0.321337,1.993276,4.629419,6.013470,-5.418884,1.577877,-0.154262,-0.954567,-0.155292,2.747876,2.076411,-2.298612,-2.660095,21.433305
-4.023194,-5.240738,-2.246434,-2.022749,-0.669471,2.193708,2.612930,-7.285135,-3.210615,-0.837127,-0.147156,2.953617,2.684190,7.933015,-4.160065,-2.399255,-1.661337,-0.577765,0.192423,2.627210,2.034338,-2.595066,-1.829500,2.596703,-0.366202,2.223224,4.658177,5.892390,1.100609,-2.496313,9.346221
-3.218150,-2.654641,0.163803,-4.760407,2.431548,5.007479,7.293827,-2.928010,-2.459676,-1.324403,-2.495122,-0.461421,3.867202,2.636308,1.436483,-0.519125,-1.787016,-1.990440,-0.216951,-1.133511,2.212588,-4.612882,2.440698,-0.394489,0.636282,1.901583,2.817837,3.215645,-8.114140,-3.896669,18.994796
-3.893090,-2.722566,-2.193151,2.873828,4.364606,7.184847,5.520127,-5.866422,-2.371162,-2.012437,1.497017,1.572870,3.527317,1.347950,-1.053501,1.396835,-0.410954,-0.140456,3.415586,3.829915,1.215266,-5.665727,-1.205944,-1.160629,0.230981,3.335280,1.251797,2.280713,-5.800471,1.306125,7.079511
-3.917434,-2.845109,-2.751190,0.103163,-0.567028,4.410281,0.694889,-0.246790,-2.361015,-2.245675,-0.778041,-2.556187,3.437177,0.208153,2.802165,-5.349720,-1.842756,0.518195,-0.168297,-0.074664,7.892421,-3.809111,-3.603851,-5.715298,-0.122521,0.118276,2.116277,2.974103,-2.538327,1.434882,2.235935
-4.261294,-2.990991,-1.008238,-2.359860,0.660766,0.952450,5.209869,-7.675132,-2.273826,-1.436308,0.296779,0.436183,5.117604,6.649455,-7.083283,-1.700771,-1.736201,0.032211,0.662426,4.118841,4.588387,-4.132951,-4.696390,-6.808215,-0.230244,2.096947,1.684798,3.957722,-3.224766,-2.903450,13.009041
-4.234834,-2.655159,0.644826,-3.223060,-0.989739,3.587217,13.205854,-5.727419,-2.024715,-1.101842,1.380246,-1.285679,3.267620,7.728245,-2.561131,-9.201735,-1.329233,-0.321266,-1.285433,3.361519,4.767342,-5.716988,-4.760032,-9.942976,-0.510137,1.220835,2.668407,3.806391,-3.499364,-4.385921,22.577583
-3.533804,-2.076841,-3.062959,-0.360083,5.325867,3.365035,5.790617,-7.130085,-2.992834,-1.152056,-0.938927,2.530959,7.401067,2.761412,-2.517939,1.561474,-0.762151,-0.096411,2.133269,-0.729993,1.789433,-7.110851,-6.287405,1.207270,0.233019,0.569206,3.936847,5.802917,-3.858229,-3.929644,8.883693
-3.369461,-2.328043,-2.241930,0.208841,-2.341698,2.027282,4.933980,-7.812432,-2.733412,-0.689240,0.104633,2.563666,3.234129,8.077590,-7.292433,-1.394375,-2.373539,0.485871,1.137759,3.146670,3.877577,-4.095323,3.699119,-1.918276,0.393925,3.807194,1.642655,2.563727,-8.859430,-0.378372,4.053537
-3.836193,-3.385902,0.082509,2.443231,2.349367,4.357911,5.431821,0.925511,-3.097601,-0.092938,1.858402,1.122341,3.856265,3.271660,-9.385791,-2.261136,-1.606571,2.020731,-1.194303,1.875662,5.573668,-3.082031,-3.284247,-8.269806,0.094394,1.677367,1.608596,4.630500,-1.412965,-2.115586,3.746948
-3.779381,-0.721650,-0.705535,1.400682,-1.120978,1.504760,8.299433,-1.499326,-2.832347,-1.358088,-0.599951,-3.523292,-1.081441,10.240843,-4.270589,0.259996,-0.662807,-0.395355,2.447767,2.843170,3.134465,-3.256438,-1.704061,-2.931580,0.258534,1.251165,1.000043,3.253234,-4.161441,-4.798747,2.380607
-2.833124,-2.858754,-2.867652,0.596418,4.756560,2.373389,1.970061,-6.371883,-2.860721,0.133537,-1.385373,-0.983762,6.699402,9.793294,0.395957,-4.610550,-1.429435,-0.128624,-0.121825,-0.056263,4.532821,-4.303769,-2.112300,5.048067,-0.029180,0.462032,3.508154,0.613383,-1.373625,-4.313832,10.813729
-3.547808,-1.539946,0.401747,-0.760599,4.653624,7.021812,3.923446,-8.909956,-1.921828,0.034108,-1.637878,3.339646,0.012410,5.451254,-3.647346,-4.779793,-0.842631,0.574082,1.795137,0.034293,4.587885,-4.115057,0.712742,-1.048519,1.050117,1.942669,3.044194,4.250598,-4.162169,-1.291158,8.167098
-3.093433,-0.162534,-2.337543,0.576678,-0.663445,0.180109,7.384447,8.251021,-1.511063,-1.917495,-1.505151,0.940395,3.099166,3.061303,-8.348874,-3.157736,-0.554248,-2.122248,0.048895,-0.324497,1.537494,-6.532288,-4.827649,2.073210,0.123469,1.005477,3.527338,1.263846,-2.936184,-5.282296,-3.391425
-3.677587,-2.592716,0.680965,2.712087,-1.169900,6.497174,6.360206,-8.201918,-2.575760,-2.533632,-0.774776,2.520795,3.810758,1.185112,-3.861813,-2.872077,-2.692808,0.950739,-0.405779,0.583242,3.891648,-4.939360,-1.096235,-0.685571,0.103936,0.887070,3.023033,2.979315,-3.428537,-1.179058,8.586370
-3.920537,-3.198154,-0.104704,-1.976796,5.406761,1.833758,5.153208,-1.747339,-1.757196,-0.679406,1.662628,1.378571,2.623107,-0.360517,-6.853444,-10.053945,-1.737588,-0.203211,2.030343,2.531794,1.879326,-4.514204,-1.887337,1.614815,0.266081,0.427901,3.713620,1.823288,-3.478761,-3.542837,16.725495
-3.841089,-3.281728,-1.153392,-2.714574,0.861227,-0.156924,6.553341,-1.622349,-2.339434,-3.422656,1.163883,0.738716,0.349161,0.280754,-8.591181,-5.978199,-0.079597,1.104313,0.355009,4.864826,4.796597,-2.101851,-6.875810,4.287754,-0.195465,1.466565,2.443210,2.092727,-6.667468,0.031678,15.843242
-4.026830,-3.183236,-1.071025,-1.447430,3.528597,4.433342,6.261538,-2.679284,-1.976877,-0.837246,-1.436994,1.987983,0.810437,-0.072153,-8.273716,-4.063650,-0.832793,-0.303860,0.742766,1.116058,7.201203,-3.044100,-6.713515,-7.621143,0.012072,1.372593,1.786112,1.628899,-2.150375,-5.229006,10.637111
-4.034494,-3.859190,0.217884,-0.503626,-0.289195,2.127693,0.915113,-6.420806,-2.722620,-2.696529,-0.553157,0.715217,0.288667,2.702430,-2.760593,-5.524612,-1.207965,0.147816,1.116498,2.235709,7.783852,-3.507535,2.222735,-1.973527,0.581643,1.679402,1.170510,0.325001,-2.304594,0.377086,10.198178
-3.361362,-1.827881,-0.391706,1.864614,-1.006045,4.426405,10.005437,-7.399451,-2.441719,-2.038140,-0.619991,1.412290,1.605958,5.008620,-5.739025,1.868424,-1.194041,-0.001013,-0.276163,3.503823,4.604067,-1.270224,-2.518536,-5.281970,0.379943,1.566516,3.684981,4.688207,-3.290552,1.230425,5.701452
-3.162799,-2.928225,-1.227982,1.985911,-0.436201,9.571600,4.008679,-1.476436,-2.276775,-1.339130,0.914257,0.635196,4.465246,-1.168259,-0.284894,-3.339935,-1.211399,0.007499,-0.009647,0.657822,2.965654,-8.047644,0.278118,-2.677299,-0.053719,2.631351,2.695519,1.034192,-4.379742,-3.396271,2.985652
-4.527488,-1.432727,1.171271,1.505253,2.757841,1.673342,1.317543,-5.290754,-2.484799,-1.352329,-1.036756,4.614083,1.207704,5.898330,-7.286504,-4.073542,-1.095118,-0.234301,1.102548,4.043848,2.705257,-3.904031,-4.116317,-8.835797,0.681049,1.020405,1.813507,3.399086,-1.854417,-3.134813,2.777810
-4.631548,-3.093808,-0.594724,-1.350350,6.505131,2.003836,4.415215,-4.244329,-2.208231,-0.421276,-0.878406,0.403260,1.847834,2.894457,-1.614597,-2.383410,-1.461759,-0.358565,3.710354,2.640027,6.190248,-8.723856,-7.974665,3.714357,1.276043,1.112774,3.789796,7.174786,-2.173827,-4.036457,16.986850
-3.691811,-4.551784,-3.170453,-0.949983,0.425745,6.235921,-3.197652,-2.138990,-2.700931,-0.568826,-1.713111,-0.725722,4.133301,5.408785,-8.328142,-6.848643,-0.857904,0.198546,1.322113,7.149829,2.252666,-1.229834,-0.652286,-1.956429,0.702339,1.260987,3.060017,5.936517,-3.308898,3.603895,-1.827818
-3.234056,-3.006226,-2.445529,-0.159685,2.846991,2.333162,5.644522,-1.479785,-2.015755,-1.145659,-1.156695,1.339820,0.458142,7.340362,-6.894750,1.059624,-1.022526,0.204338,1.637476,0.131659,2.727354,-3.001190,-2.615592,-4.764512,-0.105015,0.816752,2.009684,2.795374,-5.859457,-0.184029,3.755555
-3.571228,-2.339680,-4.204458,0.321210,-1.619379,-0.937424,6.360563,-5.571702,-1.672808,-1.337464,0.379589,2.213901,-3.302791,5.763105,1.293145,-3.885890,-1.677965,1.467955,1.148427,0.992968,3.610141,-1.159701,-5.136948,-3.653145,0.387338,2.306264,1.774463,-2.455753,-4.926268,-2.345847,9.027099
-3.496359,-2.288843,0.559148,-1.494732,1.978570,0.911232,2.049697,-1.048234,-1.761597,-2.091497,2.349912,0.597872,-0.191376,5.510250,-9.484095,-3.748613,-1.164123,-0.242307,0.286887,1.507913,2.271574,-3.077306,-3.631333,-0.959604,-0.499199,2.175747,1.782123,3.803880,-4.349021,-6.787730,8.558230
-3.793985,-2.948032,-1.273817,1.057439,4.245149,-1.016013,7.990372,-1.173340,-2.801961,-1.572071,0.325390,2.373267,5.489165,2.349524,-3.806767,-0.459289,-2.402479,0.164246,1.921953,2.962446,3.313352,-5.960237,-4.757713,-4.495754,-0.323760,0.618347,3.746295,3.253837,-0.434021,0.102816,13.953133
-4.138978,-3.263299,-0.098421,0.474557,-0.145936,4.229910,4.577506,-9.783922,-2.401454,-1.873356,0.553068,4.235725,2.868880,7.187056,-6.977722,-0.156890,-1.012637,1.434738,0.566610,2.517535,7.574008,-3.095214,-2.208432,2.896471,-0.658221,0.643355,5.002226,4.449471,-4.769447,-0.617123,5.676426
-4.048423,-2.930869,-1.023977,2.598302,0.343369,2.488924,0.880957,-2.584218,-2.897760,-0.623042,-1.635148,4.533207,4.869302,5.792407,-0.892751,-3.556900,-0.980377,1.393644,2.354053,2.406650,1.053978,-2.873106,-6.361727,2.213509,0.254213,-0.156302,3.139733,4.791319,-3.016864,0.935182,0.795056
-4.415352,-2.110993,0.015187,0.867920,-1.490895,2.668534,3.598797,-3.187761,-2.820577,-0.919775,0.745067,-0.364166,1.149418,-2.246332,-2.414616,-0.038837,-1.885687,-0.976471,-0.434867,3.572392,5.365918,0.175594,-7.483103,1.504525,-0.215629,1.410399,1.866907,3.448717,-5.795403,1.525903,4.764431
-3.712975,-3.383183,-2.743813,-1.092444,2.248280,1.418631,-2.842287,0.177530,-2.902683,-2.462787,-0.081617,-0.566715,-1.513737,5.038297,-1.926295,1.613357,-0.797837,-1.156193,0.743522,3.280312,1.622362,0.394706,-1.334910,-3.977870,-0.201945,-0.106557,3.304118,1.915116,-5.683457,0.577424,0.972431
-4.184660,-2.236381,-2.741628,0.605238,1.980304,0.854252,4.988648,3.413765,-1.745719,-3.069791,-2.177625,1.612365,3.902092,6.647055,-9.158649,-5.854955,-1.400358,-0.410369,0.459814,3.864154,5.583268,-0.705466,-6.797417,-3.773394,0.239360,0.861770,3.787114,0.963787,-7.882266,-2.228157,2.533639
-3.646365,-3.960262,-0.381559,0.043841,0.556004,1.086968,2.205247,-1.615664,-2.114397,-0.978915,-2.448944,1.266515,3.387929,-2.232534,-5.756080,-2.615595,-1.126324,0.668523,0.525072,4.197342,4.160670,-3.744039,0.797755,1.456723,-0.440864,0.921282,1.830656,4.132853,-0.801770,-1.136712,9.086038
-3.154882,-1.886714,1.282454,0.033408,-2.701052,1.213198,3.690853,4.287963,-2.002796,-1.164996,2.185828,-0.750601,4.228836,5.008592,-4.916508,-2.742601,-1.330375,-1.261891,1.498289,3.433310,2.869669,-0.610143,-3.496562,1.246803,-0.285573,0.954455,2.110266,3.917545,-4.661374,-5.980075,5.947024
-4.341097,-3.085372,-2.472141,-0.124459,-0.846585,7.694194,-0.587849,1.506865,-3.015340,-2.251205,-0.271315,0.692417,0.344693,3.376533,-5.997272,-4.752253,-1.223169,0.611390,1.101745,3.691485,2.517799,-6.904988,-0.621162,-0.465094,0.250631,-0.454773,2.175604,0.288828,-4.074223,-4.641110,-4.217434
-3.862192,-1.728758,-0.739661,-0.974854,0.570722,1.881876,0.741434,-4.846671,-2.696098,-0.172359,-0.873970,0.117926,-0.307231,5.026590,3.236390,2.297816,-1.600000,-0.110345,0.213389,1.778730,4.199143,2.016611,-6.504570,-3.150431,0.229723,0.226068,1.352916,6.964863,-4.296411,0.820167,4.749773
-3.748675,-2.625089,-1.731938,0.049638,3.419010,5.040208,10.223049,1.935576,-1.893080,-0.877798,0.616429,2.548848,3.524118,1.989742,-4.144005,-1.135185,-1.386668,-1.094852,0.377631,1.532914,2.218804,-6.446649,-7.182992,3.462784,-0.726348,1.034680,2.009449,4.003014,-9.054551,-3.664502,5.170884
-3.598012,-2.556883,-0.625023,-0.085366,-1.317512,3.086304,6.065538,-4.971253,-3.002007,-0.812461,0.667469,3.569053,4.369130,8.271385,-1.190209,-6.111593,-1.507524,0.927989,-1.430886,6.558165,4.198084,-3.411010,-0.752692,-1.369668,-0.001746,0.150948,1.850126,4.858386,-4.624613,-2.738849,9.576803
