feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,target
-1.788479,-1.520828,-0.536906,0.127316,1.419600,1.880241,1.924478,1.718693,5.908839,-0.300433,0.137428,0.473031,-1.649164,2.679252,-4.121942,-0.901277,4.702211,-1.088550,8.809365,-3.040256,0.947348,-0.420295,-2.158182,0.093336,1.495725,1.325414,0.467856,-0.870403,0.017659,-6.292140,0.020207,0.438883,1.696784,-2.631482,1.427113,1.197923,-1.456600,-1.366629,-1.238791,4.277694,0.560360,0.413357,-0.892434,2.297364,-1.237132,-3.098870,3.879502,0.429222,6.409510,2.961084,-0.961966,-0.452132,0.389434,1.644698,0.310735,2.012063,-0.602309,-0.692069,-1.839599,-0.600093,0.310349,1.295796,2.880415,-0.742279,0.267582,-1.202912,-4.204546,-0.988713,1.352600,3.135125,-1.548034,-0.416422,-0.599600,-1.459551,5.696183,2.923100,-0.564042,-2.816986,5.551208,-7.666762,1.085579,0.043921,3.301860,4.000742,1.133155,-0.276713,0.548653,1.217296,2.449324,6.383655,1.722226,-0.844335,-3.131482,0.042549,-0.313954,-3.260813,0.489570,2.615746,-4.039807,3.263456,-0.415377,-0.163062,1.113170,4.547409,2.470963,-2.411997,-2.544074,-0.429272,3.542785,4.322567,1.511450,1.916000,-2.215933,-0.041952,-1.518102,-0.108488,-0.669317,0.927430,3.089623,3.310340,0
-1.371554,-0.372271,0.399920,-0.322479,1.991879,0.130175,6.722789,-4.867699,-6.804714,3.949455,0.122990,1.495064,-0.410801,2.740968,-5.164885,-1.748196,-3.605217,5.034135,3.284090,-8.018837,0.987145,-1.477243,-3.114632,1.391338,-0.034750,0.760239,0.887163,3.638642,0.716314,2.144326,-1.115919,-0.253122,-0.075771,-0.340137,-0.955643,-3.809158,-5.714281,3.406552,-4.453768,-0.209817,1.076159,1.610173,-1.963960,-3.220555,-0.559812,-1.960728,1.373172,3.795136,0.490678,-2.638649,-0.704991,-0.566581,3.015179,-0.790969,2.135635,-0.930052,0.153873,-0.971187,1.388253,6.291732,0.955588,1.546009,0.874736,1.124258,0.082302,1.832573,2.870461,-1.458052,2.552782,2.254938,-0.876666,0.101891,1.804109,-0.692780,1.559786,2.640185,1.832840,0.016327,-9.263204,-2.964135,0.058454,0.060136,1.042803,0.662209,-1.448399,1.059393,-0.242710,6.548009,-2.507645,-0.972311,2.235009,-1.209009,-0.494410,-0.819692,1.688978,-3.889737,3.224127,-1.600716,-0.366036,-2.092402,0.578459,0.666973,0.196970,3.303521,3.738734,-0.742748,2.143702,-1.965074,5.847809,4.380135,0.890207,2.602464,-1.060104,0.285736,2.094329,-0.661069,0.101021,4.102695,-7.069467,1.453101,1
-1.541518,-0.929539,-1.198527,1.273106,1.342085,-1.544024,0.555951,-0.174562,4.580101,-1.017074,0.323725,-0.004812,0.808529,0.767418,3.322707,0.538860,-0.580195,-1.675080,-1.174368,-3.345625,1.557654,-0.641999,-2.222639,-0.851253,-0.211581,0.304025,-0.349921,-0.954406,-2.509703,4.532998,-0.536856,-0.832808,-0.750925,-0.574274,1.460038,-1.225320,-2.734983,-3.086710,-3.542600,0.908470,0.769978,0.082425,1.049164,0.029369,-0.770779,1.888431,2.026574,3.758202,4.864281,-1.255646,-1.145087,-1.483687,0.540448,0.397633,-1.108843,2.382458,-3.921784,2.171351,-1.829925,2.331482,-0.315943,0.373409,1.301946,0.046553,1.710480,-0.613829,0.334218,-0.281578,1.170020,-0.493678,-1.913373,-2.429034,-1.680024,-1.526630,0.649763,1.211116,7.873139,1.756111,-3.281651,-9.564130,-0.334516,0.492841,-2.309076,-1.504295,0.371461,-1.530171,0.577493,-2.513625,2.139065,0.478578,1.053924,-1.319281,1.397394,-0.111565,-1.974561,1.982410,-0.382491,-1.744285,-3.637724,0.400048,-0.572477,0.325600,-1.093502,2.225860,-2.260376,-2.480322,0.338896,3.842496,-2.202302,0.104309,1.428086,1.695682,-1.544064,-0.711432,-0.988173,-0.558113,-5.911713,-0.022850,-0.453882,-6.928578,0
-0.816422,0.817407,-0.373571,0.208789,-1.991869,-0.884282,-2.110225,2.970349,-2.424242,1.895032,0.137161,0.169778,1.355516,-2.599188,-1.353342,0.964864,0.743702,-3.519806,-3.874170,5.256338,1.561302,-0.642882,0.367262,2.304568,0.505875,-1.597714,-0.343028,2.591472,-3.734882,-1.987535,-0.719548,-0.482658,0.831126,1.554780,2.135390,-3.561030,1.504306,-1.114772,-7.565517,7.786686,1.469783,1.060053,-0.712831,-1.531029,0.450522,0.662424,-0.751486,0.893296,1.199918,0.526243,-0.222598,-0.017307,0.665174,0.907983,2.199675,1.527279,-2.126124,0.458107,-0.860075,0.587937,0.695756,0.277214,1.207645,-2.694548,4.879755,-1.078989,0.703336,-0.736575,5.262805,1.176992,-1.567603,-0.708600,-0.662780,2.524971,-0.037812,2.516424,3.509865,0.108449,5.333511,-1.355265,0.145406,0.070531,-1.194876,0.339447,-2.244498,0.035603,-2.327263,-0.751892,5.869464,-0.758924,1.636144,-0.584555,0.919628,-0.086028,0.357584,-4.563655,1.257509,-1.330595,3.007159,3.392465,0.080381,-0.113865,1.310620,3.590390,-1.262450,-5.129915,2.839628,0.306399,0.413050,9.125559,0.624854,2.253611,-1.486943,-0.277575,-2.434705,0.722456,-1.132529,1.938393,3.999813,2.152055,0
-1.031922,0.635023,-2.008883,2.008936,-1.954203,2.648337,-2.172820,-5.043256,-0.967550,1.548261,0.143711,-0.044776,1.966106,3.085686,0.773679,2.008218,-1.803447,3.295962,-3.504945,-0.588467,1.622911,-2.782444,1.020623,-2.223729,-2.091872,0.416593,-0.973557,1.487603,2.623919,-1.708966,0.011028,0.230359,1.986927,3.504716,-3.067792,0.519169,1.265293,1.735240,-0.297701,-3.788457,0.924029,0.977873,-2.357327,-1.923808,-0.342748,0.609091,0.896225,3.009833,0.486729,0.291851,-1.201407,-0.873242,0.044384,-1.637630,-1.616140,1.013993,0.719285,1.835105,6.848434,-1.813764,0.365899,-0.511843,4.806684,-1.740527,2.605157,-1.961494,-0.157159,0.744246,3.107426,5.442762,-1.486101,-0.564252,-1.737090,1.501980,0.742245,-1.256365,1.668988,-4.667776,2.200089,-1.605798,0.489033,0.337813,-0.182245,0.605055,2.293261,-4.510113,0.203620,-2.073865,0.920950,2.514240,1.491712,1.011136,-1.470665,1.714968,1.263303,1.536617,1.833163,1.260148,-3.035200,2.060111,-0.559564,-0.197938,0.583706,1.651508,-4.448228,-2.046145,-1.878711,-1.365959,5.046604,1.406934,0.967114,1.538409,-1.360825,-0.860636,-2.893373,0.234811,-1.555532,3.143328,-4.720064,-7.161809,0
-0.713042,-1.171604,0.130388,-3.119535,-2.411406,0.047925,3.506090,3.485155,-0.443561,-2.310496,-0.809142,0.332758,-0.978701,2.548588,0.666734,1.009334,-0.894496,4.630430,-3.912472,3.410684,1.116233,-0.951434,-0.384131,-1.621634,-1.703617,2.043501,-3.068493,-1.764734,-5.143078,0.273248,-0.228506,-0.430952,-1.371614,2.228759,-0.822142,-1.884712,3.743620,2.785907,-1.239110,0.282813,0.332289,1.349120,-1.164353,0.183291,2.128538,-1.575981,-1.589171,-3.590679,1.104755,0.407851,-0.956795,-0.071863,-0.231810,1.467055,0.112801,0.371545,-3.024689,-3.717379,5.167848,5.631447,0.538719,0.953802,1.171227,-1.428482,2.539668,-3.333058,-1.528156,0.883926,5.718281,1.094278,-1.065054,0.226017,-1.047514,-2.977469,1.773353,1.037984,-2.531812,-4.782194,2.792930,3.985703,0.620362,1.904521,1.235206,0.852716,0.738836,1.176445,-3.679722,-2.265601,-4.398903,-0.629847,0.414484,-0.804271,0.350643,-3.680893,2.173966,-0.363646,-0.270487,0.079404,-0.647277,-0.589493,-0.978456,-0.250531,-1.238942,4.586634,4.378636,0.876624,0.893633,-3.302170,-5.079671,-2.884366,0.833972,0.465753,-0.736432,-1.834979,-1.820970,3.404477,-1.571027,-1.946111,-2.007644,-8.356076,1
-0.820460,-0.728644,0.735044,1.307304,3.804685,1.667684,5.035305,-0.279849,0.735823,-1.585860,1.203645,-1.247365,0.005710,0.671313,-2.176256,-0.673381,-1.216212,-1.951923,3.184012,0.798319,1.862480,0.011951,-1.271413,-1.658675,-3.906186,-3.025155,1.767761,-0.560295,3.244801,-0.268509,-0.237997,-0.158870,1.048944,-0.862711,3.940291,-1.867780,-3.388953,2.344719,0.925306,5.401518,0.066877,0.306064,-0.832380,-0.921717,0.798745,-2.318080,0.698883,2.200924,3.392482,0.759964,-0.575080,-0.988000,-0.516092,-1.628536,2.242115,-2.092165,-3.076446,-3.791323,2.320783,3.021374,0.185181,1.637001,2.040304,-0.812809,-0.759294,0.525905,0.808531,5.183194,-3.991764,0.897101,-1.278488,-0.928738,-1.110712,2.357072,-0.942479,2.347509,4.892968,2.069653,1.703383,0.255479,-0.261087,0.549398,1.708000,0.684179,0.055119,-5.983765,-1.533718,-0.330159,1.463188,-4.599925,2.130367,-1.687791,-1.429348,1.330292,1.570144,0.968416,-3.132522,-0.770751,-4.307544,-2.611983,-0.260440,-0.058740,-1.185169,-0.464766,-0.265682,-3.255804,0.518192,-0.087337,1.707034,3.123971,1.828622,2.317550,-1.987555,-2.443734,-2.296271,1.519108,-2.418198,0.956828,4.876145,6.979525,1
-0.965667,-2.376874,0.531074,-0.507557,2.892585,1.065400,0.984962,-2.518750,-1.505619,0.676131,0.159705,0.547251,1.121784,1.719494,-2.413557,-2.491712,0.867039,-3.887680,3.867289,-2.489674,1.535452,-1.392068,-0.922172,-1.606651,0.501085,0.513014,4.790735,0.451799,-2.083624,-8.334731,-0.167170,-0.351944,1.155004,0.761926,1.649208,1.571476,0.251242,-0.367196,-2.524888,0.844699,0.036865,1.127122,-1.446770,-2.250630,2.001342,2.846647,3.132610,2.644582,2.025257,-5.943869,-1.535410,-0.282244,2.412915,-0.177513,-2.279761,1.782483,2.431965,2.719966,-1.780423,-1.581967,0.633542,0.629580,2.487659,-5.111650,-3.086218,0.899589,2.467446,-2.212673,-0.254264,1.187094,-0.467288,-1.109858,-0.448870,-1.560764,3.204090,0.151198,0.414337,-6.713919,0.521600,-0.344266,0.244906,1.435867,1.006373,2.821329,-1.455807,-3.768469,1.192238,-0.462124,-2.185219,6.431841,1.095707,-2.606246,-1.271756,0.783873,-0.021575,-3.465886,5.845713,0.648606,3.614292,-3.550447,0.614588,-0.300718,-1.147832,3.282266,0.363734,-1.583765,-7.355532,-1.690579,4.241525,-1.158331,1.103034,0.633962,0.958995,-0.314700,2.608737,2.547355,-0.201230,-1.429647,-2.110613,-5.124152,1
-0.740961,-1.072867,-2.060353,0.535166,-0.847026,-0.563643,1.617999,2.056874,0.378827,0.594020,-0.063479,-0.823698,1.411795,1.307988,-0.043455,1.190034,3.305742,0.236592,-1.740341,-2.775816,0.686827,-0.778136,-0.293077,-1.055698,-0.312833,-1.898613,1.772528,1.152262,-2.745427,-3.532514,-0.907001,0.352624,-0.830471,2.981774,1.267794,0.123964,-1.089829,1.439911,4.417752,0.521761,0.736718,0.625430,-2.355007,-1.570684,0.723813,3.525054,2.149718,3.039328,-1.157236,-6.440850,-0.713386,-0.594696,-0.104469,-0.884603,3.125934,3.780918,-1.263905,-5.446491,-1.074440,6.903480,0.525344,0.097051,0.984970,-1.418391,-3.537360,-0.154381,-0.601416,-0.024964,2.925434,2.118579,-0.853594,-0.104469,-0.460963,-1.106130,0.338453,1.214088,1.367912,0.328054,-1.078604,4.458734,-0.129090,-0.639208,0.055416,-0.088669,-0.321649,4.079832,0.897214,-0.092921,-0.914710,-5.704600,1.555248,-1.464742,-2.996977,-2.313539,1.656734,0.420237,-1.311584,-0.823860,-0.336355,-3.378509,-0.886296,-0.563362,0.688874,1.583654,-0.122392,-1.918670,0.319171,-0.647659,-2.953375,-4.159772,0.841578,1.979387,-1.976020,-0.852523,-3.720671,0.298527,-0.481301,-0.139597,-3.027282,-5.726475,1
-0.750730,0.875911,-1.434878,-4.015457,0.601153,1.489057,0.947907,5.575234,-5.706825,5.730149,0.982161,0.818924,1.003297,0.764272,-1.744084,-2.011762,-0.988941,-4.216476,3.210658,3.019886,0.641744,-2.055079,0.119882,1.091677,1.082208,4.967100,2.484663,1.989148,1.049200,1.028270,0.032378,0.118412,-1.960569,0.626940,3.181043,-0.824359,-1.002669,-4.177405,-1.023951,1.046647,0.934511,1.302428,0.052138,0.145266,-3.372387,-1.600885,2.222277,3.166300,-2.048433,-0.233305,-0.912053,-1.596471,-0.361577,0.326856,1.890711,3.169834,-3.616855,-2.806811,-0.104335,-3.628746,0.442791,1.102528,2.385617,-1.332840,-3.002121,-0.844736,-2.781913,-2.222923,3.146959,-1.994454,-1.575122,-1.614834,-0.252672,1.125042,-0.656368,2.387574,4.472967,-1.075024,-2.944232,7.823262,0.389971,-0.830903,1.586397,3.607578,2.808106,2.488650,1.294566,2.112197,9.143777,-0.433667,1.245405,-0.551140,1.076294,-1.295025,1.462061,-2.301605,2.961160,4.200142,-2.720176,-5.800643,-0.332843,1.066237,-0.981630,0.864547,0.636919,0.618310,1.453846,-2.303346,0.286131,1.949302,1.397087,1.215429,-2.386311,-0.412642,-1.041052,-2.343336,-0.393050,-4.796229,2.882808,-4.166184,0
-1.225549,-0.852646,-0.465724,2.022634,3.264744,-0.306908,4.017993,-0.246211,3.659403,6.711693,0.433662,1.031385,0.978545,4.153466,-2.937251,0.942944,-1.773797,-0.047784,2.952142,3.067754,2.052741,-2.070992,-2.161151,-0.304145,2.657144,3.159419,4.696327,2.095616,0.173806,2.554157,-0.734466,0.127730,0.205529,0.634050,1.636488,-1.724063,-1.916840,0.540965,-0.160305,3.638254,0.886847,1.069336,-3.268353,-2.484679,0.703129,-0.949720,-0.919694,0.299879,-4.292265,2.932790,-0.257163,1.238620,-0.787513,2.355741,-2.454364,0.742111,-1.219706,-5.266516,-3.587927,-5.802108,-0.441033,0.980495,1.398896,-1.574899,-1.023698,0.909672,-4.335139,3.678917,-4.710192,3.812082,-1.220225,-1.141817,-0.837723,-3.006017,-2.339355,-0.376223,0.902297,-0.015521,2.575384,-2.437407,0.162828,-0.378857,0.708180,2.062298,-0.572115,1.539944,3.730560,4.066925,1.031923,-2.881709,1.589497,-1.373079,0.837643,0.416369,0.054218,1.579888,0.967549,1.482363,-10.448064,2.316460,-0.744185,0.632106,-0.793119,-0.978848,0.572579,-4.552361,-0.845498,-0.983229,-1.676488,1.055710,0.766375,0.545618,-0.609198,-0.059500,-0.386533,-5.090701,-0.587722,-1.775070,5.147404,1.905997,0
-0.721617,-1.456096,-0.154195,1.003169,-2.087586,0.629538,3.237386,3.269205,1.712637,1.118263,0.012388,1.275404,0.892467,3.675462,-3.966329,-2.913779,-2.102177,2.797412,-1.730481,6.445815,1.312576,-1.028330,-0.458185,1.627665,2.037288,-0.519887,1.649734,-1.358953,0.409571,-2.298300,-0.602341,0.525648,-0.326749,0.701272,2.586040,-2.208866,-0.150183,0.993134,-3.052110,-3.634373,0.894528,1.392085,-0.329083,0.776607,-1.295141,-0.712278,3.687936,-1.485152,0.199733,-5.917233,-0.433218,0.501870,-0.582805,1.808588,-1.371030,0.077485,-0.149313,-4.050953,2.404292,0.187384,-0.595191,-0.787193,0.874337,2.167663,-0.561595,-0.234988,1.089398,-2.433163,4.277532,6.185061,-0.516530,-0.100984,-1.578227,0.039479,-0.185821,3.726275,2.442926,-6.227367,1.467135,-4.512864,-0.473088,1.844981,0.506584,0.630296,-0.979622,0.217314,-1.293956,-1.758023,-3.112617,6.306970,0.778391,-0.524409,-0.768532,-1.000695,-0.111803,1.218921,1.523560,4.319255,-5.524610,2.347193,-0.587552,-0.424386,-1.575943,0.859414,2.764906,-3.124339,-2.975582,2.043537,-0.305605,-1.988363,0.447193,0.394703,-2.181456,-0.336878,1.185608,2.001034,1.981291,5.443143,0.523865,-1.735673,0
-0.829571,-1.445734,0.187515,-0.009188,-0.084849,2.033090,-1.844650,-3.624582,-0.555802,-8.570992,-0.505024,0.231289,1.381955,2.745056,-0.913446,-4.265074,-1.283867,5.068375,1.224432,11.095387,0.498495,-1.265012,-0.704596,0.777062,2.266169,-1.423316,4.772601,-0.111286,-4.464441,6.624352,-0.815532,-0.384213,-0.409608,0.994270,4.092658,-2.622217,-0.858403,-3.485541,-5.436537,5.622307,0.749381,1.252920,-1.206009,1.212930,-1.654804,0.271361,1.623049,-0.145523,2.993368,3.231364,-0.320687,-1.000365,0.479440,-0.130917,4.637354,2.432548,-0.209655,-6.466475,4.356246,-5.002271,-0.140242,1.462166,0.489587,-3.303502,-0.812747,-0.025445,2.692491,1.574847,-2.325772,0.863671,-0.637600,-0.989108,-0.375254,-0.058440,3.634732,-1.905438,2.664338,-2.712258,3.914980,-0.825491,1.424463,0.468293,0.293491,4.222393,1.703581,0.331920,-1.194878,1.349775,3.462611,-0.398866,1.040329,-0.821647,-1.367755,2.660571,2.891008,3.320474,-1.431293,0.741302,4.426288,-2.858011,-0.093145,0.067192,3.664538,-1.848488,1.675417,-1.758663,-0.159696,-5.497863,1.210118,0.844233,1.292778,1.399891,-3.354966,0.690382,-1.841142,-1.816021,-3.494873,-2.674647,5.404481,-2.784216,1
-1.804058,-1.079044,-0.264230,0.311877,-2.387942,-4.306161,3.035004,1.977422,0.103270,7.154906,0.738843,-0.548087,-1.013593,-0.710322,-1.270102,-4.002698,-4.708579,2.482431,-0.783097,3.411696,1.962466,-0.130850,-0.123112,-0.230521,-0.517023,-0.266854,-2.618974,4.455888,-9.391834,-2.054684,0.160469,-0.776888,0.199987,3.736286,1.005287,-0.644279,0.609192,1.968929,-3.716576,0.888234,0.420389,1.344325,-0.257264,-2.657724,-4.765410,1.889658,3.656390,-3.456914,0.177666,-1.614318,-0.861831,-1.482844,1.137438,0.523757,5.050103,3.519381,-0.895967,-3.396499,-1.277706,1.814649,1.026340,-0.065608,2.777558,-2.504978,2.698448,5.500350,2.294645,1.197771,1.077211,2.944878,-0.205228,0.619367,-0.814751,-0.863501,1.360537,-2.901782,1.470889,2.950487,-3.862838,-1.899855,0.269469,-0.620984,2.243438,2.254138,-1.541779,-1.055251,0.011878,4.502310,5.015352,-3.364955,1.941844,-2.217802,-0.882508,-2.013812,1.433249,0.892297,-0.060785,-0.589633,0.663883,-3.325768,-0.813544,1.462993,1.831616,-0.756414,3.358931,-0.357833,3.576908,1.908239,4.133927,-2.658661,0.503849,1.224517,-1.093655,-1.562807,-0.480090,-0.693110,3.035415,0.810140,3.785864,1.272642,0
-1.276235,-0.679136,0.234355,-2.044573,0.626844,2.021655,0.999830,-0.124217,-0.875016,-14.191332,0.115856,1.529331,0.648313,2.913405,-4.068101,-2.100276,3.503842,-3.167682,-2.086958,0.177526,0.938777,-0.606489,-1.374862,-0.235786,0.318403,0.642013,-0.058268,3.098269,3.204850,-2.302052,-0.865307,-0.830217,0.568731,1.641769,4.861550,-1.707380,-2.281482,-1.005658,1.150753,-3.732600,-0.104515,1.104587,-1.567198,-2.588662,0.641903,0.187904,1.583241,3.838999,6.060974,1.211391,-0.606924,-0.661031,0.414662,1.063292,0.800941,3.313318,-0.135173,-1.841044,-0.180103,-7.977521,0.491448,0.297275,1.472966,-2.375030,-1.297540,-0.105606,0.244404,1.567674,0.284027,5.715870,-0.788255,-0.059591,-2.552824,-0.811368,-0.640269,5.462694,1.886394,-5.102500,-2.738729,-1.850915,0.409585,0.130434,0.763816,2.598056,-0.813987,1.270733,2.795493,4.370922,-0.572256,0.003100,2.219176,-0.878999,-0.958865,1.579311,-1.209686,-4.526195,1.190559,-1.318129,-1.651341,-1.198931,-0.256383,0.654829,1.636010,-0.501024,-0.045925,-2.470627,-2.169382,-2.775317,-1.602659,-4.420257,0.852007,1.760158,0.000517,-1.602664,0.705435,1.370100,0.597936,-1.164228,2.449319,-2.626821,1
-1.019139,0.737996,-0.173378,1.767404,-1.577129,1.257682,-5.522362,-1.455068,0.231891,-1.296544,-0.746873,-0.568692,3.059017,0.786356,2.287967,-0.236063,-3.694272,0.195506,3.275583,-0.669205,1.478647,-0.115704,-2.297215,-0.843912,2.302933,5.488378,5.049277,3.907370,4.825213,0.012666,-0.061569,1.596718,-1.230879,0.701182,1.702710,-0.277082,1.518540,-2.136945,2.699603,-0.700239,0.456479,1.250889,-0.061542,-2.027258,0.564968,-1.481693,-0.355950,3.660939,-1.349727,-2.835469,-0.879693,-0.201860,-0.635488,-0.177406,3.031773,2.329335,-2.475396,1.546977,-0.518962,-3.329101,1.376746,1.361250,2.684727,-1.354181,-1.736618,-4.543873,-0.817282,-4.579454,-3.742748,1.069563,-1.648320,-2.299737,-0.753635,-3.850290,0.310947,4.156567,4.772259,-0.864754,4.714708,3.066656,1.040128,-0.482482,0.337848,-0.819784,-4.168598,-3.773253,0.244548,2.181028,-1.566431,6.225364,0.771810,-1.860197,0.066463,-0.944707,-2.537814,0.975444,-3.535308,-2.002700,-0.823826,0.240812,-0.384493,-1.050010,-0.015943,2.381012,-0.338300,-2.863880,-0.600469,-1.723659,-4.662294,1.920174,0.730051,0.398476,-4.126074,-1.219745,-1.671399,-0.368847,3.898412,-0.192193,2.841187,-0.789454,0
-1.215786,-0.546893,0.664033,2.295596,-0.754415,2.810274,-1.288309,0.869179,-2.925673,2.837405,-0.367310,-0.773137,-2.584367,2.802237,-0.592953,-1.437198,-0.945554,1.907472,-0.940409,0.456975,1.239104,-0.941098,-1.351599,-1.996481,-1.055589,0.366654,2.770008,1.601106,-5.541639,3.855539,-0.105446,0.799028,-0.906689,0.459083,-3.386535,-1.225003,-0.862918,0.025002,-0.944309,-3.139974,0.483942,0.864262,-2.954076,2.041979,-1.597211,0.805685,-3.492314,-2.605745,9.518989,-1.314109,-0.296240,-0.510228,-0.677053,0.709068,3.631923,2.635471,-4.419696,-1.391379,-1.062018,-0.829912,0.874417,-0.470970,1.153326,-2.129155,-2.278231,1.001497,-0.511275,6.840856,0.441513,3.902763,-0.814840,-1.091556,-1.411542,0.149934,0.455245,4.525485,0.154426,-0.177933,-2.946027,0.575148,0.254895,-0.874153,2.059337,-0.392346,2.359056,-0.815686,-6.342511,1.800326,-2.379377,7.767413,1.513869,-1.254278,-2.943364,0.081892,0.743525,-1.952904,3.009912,-0.476207,-1.805588,-6.939731,-0.919393,-0.606192,-1.052239,3.317226,2.411487,-1.479378,-2.500412,-4.116071,2.707372,6.604327,2.195429,1.885529,1.577666,0.153744,0.564083,-0.408286,-5.873361,-3.601695,3.269865,-2.645897,0
-1.461190,-1.280948,-0.695667,1.427910,-0.234988,1.364597,1.293351,-7.298431,-0.810261,-4.413991,-0.769478,-0.098650,2.835634,0.043550,-4.304088,-6.163758,2.905925,-1.771056,-2.374465,3.936551,0.588493,-0.087434,-3.195748,-1.732328,-0.002494,-2.227472,-0.165540,0.043882,-2.303230,0.943919,-0.529615,1.150790,-0.441021,1.177247,-1.105445,-2.248157,-0.039945,-4.238290,-0.207177,-0.578393,1.869023,0.225147,-1.336270,2.199317,0.167506,-1.024698,4.213551,2.078854,-1.137645,8.644600,-1.655793,-1.991448,0.614751,-0.413864,0.568185,2.892283,-2.481240,-2.145629,0.329276,-4.102988,0.464827,0.805132,1.264204,-0.509944,-3.648956,-4.418310,-0.215433,1.393459,-0.943286,-0.269667,-1.029030,-1.288075,0.900253,3.629741,0.852240,2.671949,1.846779,-3.511599,-0.892450,0.165568,-0.081848,0.249856,2.969686,0.409780,-1.355993,-4.132979,-0.959925,-2.965441,4.674230,6.646166,1.241874,-0.247908,-2.928382,0.691028,3.361442,-0.176305,-0.210563,1.683758,-2.807632,2.687356,-0.332754,0.488155,-0.316828,2.678459,2.758139,-0.370600,1.028903,0.147415,1.968122,6.292124,0.918005,1.033115,-0.846031,0.275911,-4.821207,2.001764,-0.800690,0.772426,2.420773,1.929486,0
-1.042454,-0.858730,-0.728814,0.129820,0.806290,3.124847,4.648461,-0.827568,-1.458801,-2.838964,0.015247,-0.448891,-1.832222,0.896925,-0.515933,0.430553,-1.392872,-1.149305,-3.179907,11.917554,1.513476,-2.276075,-0.643824,-4.541918,1.963179,-1.214390,4.144107,3.773051,4.722282,-0.041466,-0.729223,0.579479,0.082877,0.728249,2.763945,-1.740679,-0.645319,2.463447,1.907970,1.336378,1.221081,2.766951,-0.760915,-2.108977,-1.869156,-0.773266,2.134050,-5.784368,1.358859,-5.668751,-1.464598,-0.224904,-0.687286,1.041012,3.831960,1.750403,3.130021,-3.889279,1.156948,-0.000881,0.331824,-0.905907,0.608263,-2.699086,-2.047253,-1.132832,-1.936027,-3.721588,4.979447,-0.605021,-1.292204,-0.728548,-1.101400,-2.753216,1.432305,-4.090349,3.461056,-0.960685,-3.213172,-0.150833,-0.774859,-1.093347,1.486329,0.536033,-0.505861,-0.276990,-3.816187,0.586773,0.166525,4.932895,0.690074,-2.183618,-1.019562,-0.812256,2.763493,1.098329,1.893144,3.115602,-0.389878,-1.399564,0.118418,0.359217,0.261198,-0.010788,3.430251,-0.767689,0.387999,0.909463,-1.342280,-4.967077,1.447825,-1.000762,-0.082080,-0.383781,-1.066744,-0.407822,-0.456021,-0.240671,0.688480,-2.950550,1
-0.541899,-0.786235,-0.149053,0.424078,-1.293155,-3.615998,0.440880,0.431835,1.403414,-11.728463,0.297023,-0.005575,2.505232,1.735359,-1.402347,-5.627802,2.339341,2.075194,1.880862,2.303925,0.995425,-1.676831,-1.357716,1.992822,-2.052184,3.712689,2.905544,0.930347,-0.062034,0.368757,0.073303,-0.644354,-0.218082,4.214588,1.883235,-3.194199,-0.197348,-0.252998,1.959084,2.369593,0.479637,2.833671,-1.634720,-1.086554,0.133397,-4.290588,2.021386,0.814610,4.214171,-3.060132,-1.778786,-1.766542,0.041414,-0.865804,1.261063,-2.645438,1.100693,-0.543348,0.660843,2.360547,-0.043083,2.726947,2.295552,-0.204234,-2.351928,-1.451131,2.750394,0.105483,-0.338196,-5.580582,-1.039172,-1.729325,-2.018924,-0.298601,-0.034111,-0.162440,2.220659,0.071652,-2.624616,-2.544911,0.021888,-0.280743,1.600050,-1.018023,-0.269527,4.175847,0.976133,-0.972931,0.993518,3.172277,1.296354,-2.582252,0.147517,-2.789007,1.079072,-2.859642,-3.281599,7.759040,-3.001122,-0.274774,0.114256,-0.061521,-1.140338,0.098178,5.264226,-5.723802,-3.556915,-0.582304,-1.848091,0.630472,0.428358,1.034400,-1.157652,-1.142500,-1.873197,1.588834,-0.807142,1.152518,2.858750,1.337697,1
